,Delta_Fz,Delta_C3,Delta_Cz,Delta_C4,Delta_Pz,Delta_PO7,Delta_Oz,Delta_PO8,Theta_Fz,Theta_C3,Theta_Cz,Theta_C4,Theta_Pz,Theta_PO7,Theta_Oz,Theta_PO8,Alpha_Fz,Alpha_C3,Alpha_Cz,Alpha_C4,Alpha_Pz,Alpha_PO7,Alpha_Oz,Alpha_PO8,Beta_Fz,Beta_C3,Beta_Cz,Beta_C4,Beta_Pz,Beta_PO7,Beta_Oz,Beta_PO8,Gamma_Fz,Gamma_C3,Gamma_Cz,Gamma_C4,Gamma_Pz,Gamma_PO7,Gamma_Oz,Gamma_PO8,ID,Fase
10,-0.9913466937382193,0.11519125760424127,-0.7141394178643811,-0.35613357879205737,-0.5704521212739353,0.6260799499984274,0.289139179622646,-0.6627753856498617,-0.5801034111972229,0.4171362594323398,-0.10622884200448819,-0.1133331143538623,-0.08136793734274317,0.2006666655509667,1.819167799515765,-0.17239225230296856,-0.09873136325955363,0.5643083552989381,-0.4177198648579402,-0.005953247519291149,0.4116519489621251,0.3994157953886713,-0.24934010348409827,0.13621161388754577,0.357219539305033,-0.0125591309177345,-0.12523530897445675,0.2709214170721938,-0.10117850977728268,-0.3416493181856554,0.8975872227891385,0.25552267347713437,0.2874285337947566,0.35660204808997936,0.10266224018666324,0.06317497944271365,0.16904530818023492,0.5803961251356682,-0.2143174229979086,-0.6156554389234999,1,FS
11,-0.5547491754335326,0.615129991709074,-0.7332151459907978,0.151440014206435,0.357840269771646,0.7082328365840886,0.04166617959763925,-0.7876255198828249,0.5471358950218436,-0.6727067915476606,1.1887211852999087,0.7004139858118067,-0.2654151174949359,-0.5302206747784847,3.8841374491068437,-0.8352706571089824,-0.6994749639983365,-0.5649726429891277,-0.637413283078981,-0.8299733336147423,-0.8402152693397466,-0.7948933046156422,-0.5359695637754684,-0.8466730922911132,0.20466273187895664,-0.13385358296476385,-0.3884433745583856,-0.050881962526312226,-0.07363248679069667,-0.16240433287703562,0.6554805840582945,-0.32256721528832205,-0.6032918773254996,-0.2504209199078018,-0.5591689858853347,0.04257755886139124,-0.24403634230444754,-0.08354897872527445,-0.14589285987787395,-0.109431517829099,1,FS
12,-0.6946401051920593,-0.2223314090718031,-0.7171973006687318,0.2088205508078176,0.2571454720364565,2.3214049201518727,55.64093408393783,-0.6457558047331756,-0.12051948666164362,0.498125269133965,-0.008495598897238239,0.6059140644597214,0.3735355596517883,1.8729726142770942,7.407334529254207,0.7178086319771797,-0.4567854075144339,-0.2728057937618754,-0.7154840012451531,-0.7450690366055006,-0.5627634531536561,-0.5698344078156033,-0.6312419253036498,-0.43392782950832465,-0.21833651740725366,-0.27683055383222854,-0.20190758288049687,-0.4606771153386112,-0.27092633368799474,-0.19467252669229307,-0.2616322182409413,-0.375960055059928,-0.45315973579179014,-0.12602409882442703,-0.11545108050563711,-0.07068503161767649,-0.13031043454343197,-0.19446961681245772,0.0845932628007167,-0.4420854088893893,1,FS
13,-0.7116254715440675,0.08480577183625924,-0.4692097160120096,0.20659517750063794,-0.03854975424193395,0.6786156251403357,-0.24109904701341414,-0.5563711243410137,-0.7943950925180652,-0.29911519901101624,-0.8202352155646153,-0.7794532379401483,-0.6758313690643806,0.42789797977677807,1.3864833686832683,-0.4817688845737872,-0.39338183668628696,0.19629232728984722,-0.8038039207408556,-0.8124113948241024,-0.39671334517491874,-0.0021132343746253376,-0.3270353243687486,-0.5649538140652698,-0.35347121235748474,-0.1890652433178678,-0.2778184063231269,-0.6398465797448095,-0.414849204997938,-0.34857237820286235,-0.17282062305043894,-0.5778992298431828,0.8065987416572843,0.27618636432016397,0.18540328002690445,0.8803744769673623,0.11143673445354339,-0.0007934548807420863,0.5698624795795079,0.44769948982613883,1,FS
14,-0.8268541555956023,-0.7853985695839963,-0.2907931474717483,-0.7888577784919925,-0.8256881973071083,-0.41232041000344893,-0.6569588615354321,-0.9239678791751372,-0.5939017080863978,-0.4097851780398352,-0.7391812850139947,-0.7733877525186521,-0.5946378106971215,-0.5138446296848038,-0.36187451064670645,-0.8932784554952842,-0.31529495992146395,1.133399912386543,-0.6045547326025197,-0.7165241015147712,-0.38022029263667867,0.43112585280732524,-0.768411545581461,-0.7380795563807774,0.21580836154181152,0.2929254386955871,0.04071510615699625,0.014055665700735803,0.20250076509925807,0.1278176309920023,-0.3000603562461574,-0.3573185657170119,1.28858621930198,0.208846178912395,0.6644843129473039,0.3798468629707288,0.1871918921652495,-0.111663548046988,-0.28316623090005166,-0.32937191672523214,1,FS
15,-0.8327062198538057,-0.31956288302897035,-0.6652807652438032,-0.5694832095764012,-0.6969971886900491,0.10738708510810688,0.18600132078433113,-0.6894579870854304,0.6135469752311669,0.1999431748924758,-0.4195013520172,-0.16007197534359224,-0.4405434415828034,0.343929033234371,-0.30440518375753084,-0.1299852349761416,0.23990821995472944,0.28976298037610737,-0.7372363816677386,-0.7156469524516577,-0.031228283023405325,0.4727801847712169,-0.12554717039083932,-0.2830419270470392,0.4480859486770505,0.44256655972788944,0.001910987567424515,0.3049986659486293,0.37280076605317414,0.6907011587085702,-0.2611703576501799,-0.30393598714531866,-0.8131892378783865,0.2950000254232805,0.25073095105128695,-0.5358109601981715,-0.5976926561576918,-0.20702744647349944,-0.5724220209225424,-0.49892160709133443,1,FS
16,-0.10544252007109843,-0.18814827864825534,-0.8854877943911769,-0.11123676687476554,0.6643413741600432,0.06675090621332366,0.5151288291119329,-0.76424147241082,0.4427754209677714,0.04308855558879935,-0.33228459489312034,0.24330861736192888,-0.3007881446961431,0.8330524553650476,-0.27586890006429077,-0.3058588229547732,0.868657940374141,0.8662853588922091,-0.004074016821922892,-0.2182963007188748,-0.30673818936582015,0.11107163038264695,-0.45476732384356705,-0.56536538231882,-0.45330844049501823,-0.2223282815808939,-0.10395152320183473,-0.3324012939913211,-0.23069438993635769,-0.1314793391321879,-0.35571218576652036,-0.18039463454928184,0.38281394123337803,0.24042358950100118,-0.0985830623644945,-0.3226322674284013,0.11494716123032969,-0.15378074038076212,0.37374366820846655,-0.10516349008232838,1,FS
17,-0.9212107158564907,-0.7902459534675996,-0.4071710965536039,-0.8228492900273859,-0.6283870812336217,-0.5874536394783977,0.31405976001327696,-0.33689468232710545,-0.7950881786203549,-0.43311326530047295,-0.3785659033495796,-0.6229302266204791,-0.33575065556024636,-0.38435516289725635,1.0692206131204722,0.23506493038932041,-0.5848420804811306,0.12737509086812454,-0.019060046562140356,-0.5444879552515998,0.00280088179203785,-0.3407697668889102,-0.4872855125682305,0.18704182550323534,-0.34137681447996754,0.0005300959889000406,-0.014703330815921444,-0.3193112828472364,0.042550745357611115,-0.1303395241006002,-0.09991913882477893,-0.19536332173370516,0.8571601923319552,-0.7343626578186321,-0.41809859374079555,0.05626293252381042,-0.6092842260969856,-0.7159131404737796,-0.6648911669802838,-0.8059462729816382,1,FS
18,-0.6018605838707897,-0.2863629616587575,-0.7595876918013968,-0.7005898113249122,-0.7708087381394776,-0.004790383002592584,-0.8328100329064368,-0.8740169658776047,-0.35796484348616675,-0.6099726021915453,-0.5194909793566327,0.6928702520578607,-0.3578039647587744,-0.24268982831914532,2.3432632755083143,0.3291159927438711,-0.7733451601769283,-0.6803214884824158,-0.4916042143122049,-0.8080312335815221,-0.43083485760865775,-0.7349324283016161,-0.4529585288562238,-0.6775652150954342,-0.14307931686302433,0.05595724431951758,-0.24577959785655565,-0.15929574274857372,-0.12613754973650496,0.40108558190028426,0.08547505346283545,-0.5520433482675051,2.2482616326303617,2.1427537904404685,3.081631140703107,0.6977518426005909,1.3637550248143773,1.6650164222701849,-0.42067044255744773,-0.22450602803099334,1,FS
19,-0.9643847790054904,-0.7889425944280061,-0.526872710533919,-0.5411816848552026,-0.3627949228920084,-0.5393378109413607,0.7059453420564227,-0.8068056861808779,-0.9008991464516007,0.13973420051439805,-0.7825590447886348,-0.4314358343553922,-0.4730978498126963,0.43187731976024524,1.0408404146483239,-0.6159805677015949,-0.400206135262431,-0.5025120513198816,-0.6446631756836969,-0.3882442735917904,-0.2543112050387906,-0.3368207318212673,0.6534215767788549,0.2866458936054437,0.18652498126913397,-0.0405982537867464,-0.14369083093298216,0.16492110387537928,0.3522462779273507,0.29801495005266854,-0.19820997616631186,0.1658535272354744,0.5905924402085196,-0.18056778024297016,-0.4521261513430357,0.25050990935533746,-0.4621314880748292,0.04988628128526639,-0.5262933743070097,-0.10070178391453682,1,FS
20,-0.5162106012896696,-0.2803935453262979,-0.5783995124778913,-0.3241250735300226,0.5122091201510639,0.4064966863692501,-0.8524235473430681,-0.399633872204719,-0.32140993816525,0.18596775140679625,-0.5138028780131186,-0.3392601193556223,-0.33239911058705296,0.11482447628661686,0.1167523243624146,-0.4925699669331595,0.4342991577475763,0.8586243879253331,-0.13924386855165446,-0.5098679908586565,-0.2318714242293258,0.22666366315622943,-0.4359960388560033,-0.4965319521292009,-0.19047924880264502,-0.3137688474706203,-0.23906399862980743,-0.2273648344555098,-0.3029530857006043,-0.3289216927437911,-0.026045721342707894,-0.5282425538552761,0.8573801443815869,1.117507926339905,1.5989550405884925,1.4270694737067442,1.1318417293935132,1.245271524233265,0.31748028284698054,0.06510590755596704,1,FS
