EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
13.917,18.693,16.394,9.667,18.400,20.323,13.756,3.307,0.000
13.045,17.655,14.645,7.773,14.979,15.047,14.305,1.916,0.000
11.333,15.448,11.868,5.563,10.731,8.920,13.851,-0.052,0.000
9.800,13.600,9.559,4.267,7.811,4.572,13.389,-1.640,0.000
9.068,12.933,8.595,4.370,7.209,3.252,13.472,-2.052,0.000
9.312,13.550,9.185,5.700,8.853,4.912,14.157,-0.864,0.000
10.269,14.953,10.888,7.643,11.863,8.430,15.011,1.675,0.000
11.325,16.213,12.744,9.343,14.827,11.918,15.203,4.593,0.000
11.842,16.440,13.775,10.078,16.462,13.584,13.947,6.790,0.000
11.591,15.406,13.662,9.764,16.474,12.879,11.175,7.959,0.000
10.891,13.737,12.962,9.102,15.825,10.859,7.786,8.954,0.000
10.291,12.379,12.594,9.062,15.947,9.259,5.049,11.100,0.000
10.054,11.771,13.007,10.079,17.514,9.088,3.664,14.991,0.000
9.924,11.466,13.794,11.705,19.891,10.009,3.370,19.922,0.000
9.357,10.560,14.074,13.011,21.717,10.888,3.337,24.424,0.000
7.955,8.460,13.178,13.239,21.883,10.788,2.853,27.126,0.000
5.673,5.252,10.972,12.118,20.005,9.474,1.661,27.163,0.000
2.753,1.512,7.778,9.811,16.362,7.307,-0.108,24.331,0.000
-0.373,-2.010,4.238,6.829,11.812,4.975,-2.142,19.408,0.000
-3.152,-4.566,1.219,3.944,7.679,3.302,-4.093,14.194,0.000
-5.095,-5.635,-0.516,1.906,5.240,2.953,-5.670,10.701,0.000
-6.045,-5.240,-0.755,1.077,5.016,4.066,-6.648,9.995,0.000
-6.234,-4.017,0.029,1.340,6.555,6.154,-6.836,11.781,0.000
-6.072,-2.834,1.043,2.287,8.854,8.410,-6.156,14.881,0.000
-5.860,-2.289,1.677,3.413,10.849,10.031,-4.926,17.808,0.000
-5.652,-2.502,1.725,4.216,11.650,10.332,-3.990,19.058,0.000
-5.313,-3.222,1.312,4.337,10.733,8.932,-4.318,17.552,0.000
-4.637,-3.943,0.777,3.782,8.303,6.147,-6.322,13.361,0.000
-3.408,-3.983,0.592,2.992,5.379,3.117,-9.558,7.919,0.000
-1.485,-2.723,1.173,2.573,3.252,1.239,-13.081,3.198,0.000
1.060,0.019,2.632,2.919,2.725,1.297,-15.926,0.579,0.000
3.892,3.865,4.694,4.050,3.825,3.120,-17.327,0.405,0.000
6.576,8.103,6.882,5.696,6.004,5.914,-16.876,2.185,0.000
8.779,11.905,8.721,7.381,8.381,8.703,-14.778,4.810,0.000
10.336,14.404,9.828,8.473,9.889,10.567,-11.885,6.733,0.000
11.238,14.970,9.992,8.453,9.683,10.911,-9.245,6.593,0.000
11.625,13.726,9.359,7.343,7.813,9.862,-7.507,4.169,0.000
11.758,11.714,8.473,5.866,5.446,8.357,-6.702,0.710,0.000
11.902,10.280,7.975,4.985,4.131,7.576,-6.490,-1.928,0.000
12.169,10.132,8.139,5.176,4.657,8.072,-6.538,-2.573,0.000
12.466,10.949,8.688,6.119,6.565,9.428,-6.737,-1.284,0.000
12.616,11.818,9.061,7.049,8.694,10.706,-7.155,1.070,0.000
12.576,11.962,8.863,7.352,10.068,11.189,-7.873,3.496,0.000
12.533,11.099,8.075,6.849,10.330,10.726,-8.875,5.253,0.000
12.767,9.379,6.946,5.724,9.660,9.576,-10.036,5.988,0.000
13.397,7.212,5.797,4.346,8.546,8.091,-11.126,5.806,0.000
14.253,5.126,4.899,3.152,7.601,6.505,-11.815,5.200,0.000
14.991,3.551,4.393,2.492,7.334,4.927,-11.774,4.737,0.000
15.260,2.575,4.193,2.465,7.897,3.465,-10.842,4.676,0.000
14.777,1.883,3.975,2.887,9.036,2.332,-9.075,4.828,0.000
13.372,0.998,3.354,3.447,10.300,1.773,-6.735,4.788,0.000
11.062,-0.371,2.148,3.868,11.272,1.872,-4.407,4.309,0.000
8.057,-2.179,0.481,3.982,11.664,2.464,-3.050,3.474,0.000
4.682,-4.140,-1.326,3.733,11.351,3.267,-3.575,2.594,0.000
1.369,-5.835,-2.875,3.218,10.463,4.095,-6.054,2.035,0.000
-1.328,-6.767,-3.743,2.678,9.393,4.969,-9.402,2.125,0.000
-2.884,-6.512,-3.612,2.399,8.620,6.019,-12.055,3.084,0.000
-3.097,-4.973,-2.492,2.572,8.461,7.284,-13.020,4.888,0.000
-2.171,-2.453,-0.792,3.243,8.979,8.593,-12.330,7.250,0.000
-0.567,0.519,0.917,4.328,10.043,9.640,-10.698,9.733,0.000
1.143,3.353,2.226,5.583,11.370,10.114,-8.954,11.849,0.000
2.338,5.454,3.013,6.600,12.568,9.771,-7.727,13.075,0.000
2.528,6.355,3.375,6.982,13.303,8.543,-7.279,13.030,0.000
1.639,5.931,3.514,6.643,13.557,6.801,-7.337,11.826,0.000
0.096,4.451,3.658,5.915,13.725,5.445,-7.090,10.205,0.000
-1.471,2.418,3.976,5.302,14.323,5.439,-5.660,9.121,0.000
-2.636,0.436,4.471,5.088,15.508,7.007,-2.815,9.106,0.000
-3.345,-0.832,4.957,5.159,16.864,9.303,0.745,10.009,0.000
-3.777,-0.878,5.185,5.174,17.697,11.008,3.898,11.252,0.000
-4.088,0.281,5.036,4.865,17.535,11.304,5.874,12.229,0.000
-4.259,1.978,4.603,4.202,16.365,10.306,6.609,12.515,0.000
-4.115,3.350,4.149,3.365,14.567,8.802,6.569,11.975,0.000
-3.410,4.058,4.076,2.718,12.854,7.820,6.489,10.926,0.000
-1.881,4.598,4.918,2.766,12.228,8.396,7.202,10.162,0.000
0.628,5.863,7.115,3.951,13.563,11.190,9.325,10.524,0.000
3.888,8.369,10.575,6.279,16.907,15.839,12.757,12.217,0.000
7.177,11.874,14.503,9.184,21.211,20.742,16.515,14.539,0.000
9.613,15.616,17.786,11.848,24.953,23.903,19.296,16.383,0.000
10.648,18.680,19.561,13.638,27.013,24.218,20.314,17.037,0.000
10.263,20.183,19.429,14.282,27.043,21.983,19.638,16.538,0.000
8.846,19.562,17.466,13.849,25.320,18.388,17.884,15.426,0.000
7.091,17.059,14.345,12.757,22.566,14.854,15.775,14.349,0.000
5.929,13.850,11.342,11.737,19.794,12.658,13.888,13.820,0.000
6.145,11.375,9.742,11.482,17.863,12.514,12.444,14.003,0.000
7.749,10.328,9.922,12.106,16.841,13.865,11.010,14.368,0.000
9.739,10.254,11.009,12.934,15.804,14.692,8.435,13.594,0.000
10.735,10.125,11.580,12.984,13.555,12.717,3.556,10.378,0.000
9.960,9.319,10.789,11.745,9.864,7.418,-3.506,4.897,0.000
7.666,8.106,8.881,9.526,6.019,0.884,-10.788,-0.573,0.000
4.777,7.306,6.806,7.115,3.986,-3.615,-15.586,-3.014,0.000
2.362,7.635,5.559,5.239,4.938,-3.942,-16.249,-0.977,0.000
1.361,9.356,5.840,4.293,8.601,-0.128,-12.926,4.427,0.000
2.346,12.296,7.898,4.324,13.731,6.248,-7.030,10.604,0.000
5.135,15.885,11.321,5.058,18.819,12.998,-0.516,15.163,0.000
8.720,19.227,15.023,5.974,22.483,17.881,4.531,16.750,0.000
11.812,21.453,17.774,6.569,23.848,19.301,6.554,15.180,0.000
13.580,22.186,18.943,6.692,23.056,17.253,5.473,11.588,0.000
13.931,21.680,18.754,6.662,21.359,13.533,2.919,8.293,0.000
13.287,20.523,17.924,6.964,20.339,10.603,1.152,7.648,0.000
12.300,19.280,17.136,7.760,20.787,9.996,1.484,10.332,0.000
11.676,18.320,16.780,8.660,22.252,11.686,3.631,14.735,0.000
11.953,17.804,16.943,9.038,23.602,14.622,6.340,18.214,0.000
13.218,17.713,17.455,8.594,23.913,17.554,8.408,19.040,0.000
15.024,17.897,17.959,7.614,22.905,19.461,9.206,17.258,0.000
16.664,18.157,18.069,6.704,20.808,19.731,8.672,14.082,0.000
17.490,18.285,17.515,6.321,18.084,18.248,7.159,10.868,0.000
17.037,18.063,16.184,6.539,15.234,15.321,5.261,8.536,0.000
15.101,17.316,14.090,7.141,12.653,11.483,3.537,7.440,0.000
11.956,16.030,11.419,7.804,10.562,7.443,2.256,7.391,0.000
8.406,14.391,8.535,8.217,9.039,4.105,1.344,7.800,0.000
5.386,12.660,5.834,8.155,8.056,2.259,0.544,7.998,0.000
3.383,11.008,3.532,7.538,7.418,2.019,-0.379,7.556,0.000
2.216,9.441,1.606,6.410,6.749,2.613,-1.541,6.365,0.000
1.318,7.847,-0.124,4.850,5.631,2.904,-2.941,4.518,0.000
0.167,6.089,-1.853,2.900,3.851,2.188,-4.457,2.189,0.000
-1.482,4.058,-3.718,0.532,1.496,0.546,-5.856,-0.424,0.000
-3.599,1.734,-5.751,-2.265,-1.145,-1.440,-6.867,-3.124,0.000
-5.888,-0.690,-7.816,-5.277,-3.702,-3.185,-7.265,-5.670,0.000
-7.834,-2.754,-9.577,-7.966,-5.781,-4.363,-6.892,-7.722,0.000
-8.923,-3.954,-10.665,-9.706,-7.072,-4.921,-5.719,-8.966,0.000
-8.975,-4.098,-10.919,-10.216,-7.526,-5.005,-4.028,-9.339,0.000
-8.239,-3.450,-10.482,-9.719,-7.392,-4.873,-2.490,-9.115,0.000
-7.186,-2.515,-9.671,-8.729,-7.049,-4.755,-1.833,-8.711,0.000
-6.231,-1.732,-8.815,-7.751,-6.793,-4.729,-2.296,-8.410,0.000
-5.612,-1.337,-8.179,-7.133,-6.748,-4.695,-3.409,-8.226,0.000
-5.393,-1.359,-7.917,-7.025,-6.909,-4.481,-4.356,-8.003,0.000
-5.488,-1.636,-8.012,-7.365,-7.217,-4.013,-4.564,-7.595,0.000
-5.711,-1.861,-8.279,-7.901,-7.624,-3.392,-3.978,-6.967,0.000
-5.885,-1.741,-8.497,-8.344,-8.124,-2.814,-2.984,-6.194,0.000
-5.988,-1.236,-8.594,-8.538,-8.781,-2.453,-2.304,-5.440,0.000
-6.211,-0.647,-8.731,-8.518,-9.742,-2.417,-2.925,-4.944,0.000
-6.835,-0.417,-9.167,-8.416,-11.136,-2.750,-5.670,-4.943,0.000
-8.025,-0.824,-10.022,-8.311,-12.895,-3.457,-10.448,-5.585,0.000
-9.740,-1.839,-11.167,-8.155,-14.664,-4.523,-15.975,-6.900,0.000
-11.751,-3.179,-12.287,-7.837,-15.940,-5.877,-20.473,-8.752,0.000
-13.618,-4.340,-12.966,-7.313,-16.255,-7.258,-22.702,-10.649,0.000
-14.667,-4.616,-12.717,-6.685,-15.242,-8.142,-22.375,-11.644,0.000
-14.221,-3.380,-11.157,-6.129,-12.732,-7.966,-19.954,-10.761,0.000
-11.984,-0.587,-8.344,-5.797,-9.021,-6.539,-16.426,-7.761,0.000
-8.173,3.038,-4.894,-5.757,-4.963,-4.206,-13.129,-3.454,0.000
-3.354,6.403,-1.663,-5.999,-1.579,-1.587,-11.230,0.828,0.000
1.670,8.609,0.681,-6.427,0.529,0.790,-10.993,3.993,0.000
5.891,9.171,1.825,-6.868,1.376,2.649,-11.551,5.516,0.000
8.395,8.028,1.763,-7.178,1.342,3.914,-11.601,5.374,0.000
8.812,5.634,0.762,-7.393,0.776,4.554,-10.472,3.935,0.000
7.447,2.930,-0.707,-7.801,-0.230,4.466,-8.607,1.815,0.000
5.003,0.924,-2.156,-8.743,-1.784,3.528,-7.043,-0.381,0.000
2.300,0.102,-3.290,-10.271,-3.987,1.797,-6.505,-2.309,0.000
0.149,0.222,-4.060,-11.992,-6.802,-0.381,-6.970,-3.938,0.000
-0.834,0.657,-4.552,-13.289,-10.036,-2.528,-7.917,-5.402,0.000
-0.523,0.881,-4.842,-13.695,-13.281,-4.255,-8.859,-6.765,0.000
0.664,0.719,-4.900,-13.034,-15.895,-5.356,-9.636,-7.908,0.000
2.054,0.292,-4.643,-11.391,-17.222,-5.768,-10.347,-8.621,0.000
3.078,-0.115,-4.063,-9.079,-16.954,-5.510,-11.079,-8.808,0.000
3.414,-0.149,-3.294,-6.599,-15.240,-4.616,-11.727,-8.579,0.000
2.962,0.429,-2.548,-4.459,-12.535,-3.169,-12.046,-8.144,0.000
1.812,1.487,-2.011,-2.984,-9.469,-1.454,-11.821,-7.634,0.000
0.186,2.429,-1.798,-2.259,-6.796,-0.052,-10.964,-7.008,0.000
-1.643,2.529,-1.930,-2.180,-5.155,0.411,-9.510,-6.117,0.000
-3.364,1.488,-2.289,-2.451,-4.723,-0.263,-7.617,-4.840,0.000
-4.608,-0.340,-2.607,-2.588,-5.098,-1.654,-5.538,-3.150,0.000
-5.049,-2.235,-2.589,-2.117,-5.589,-2.982,-3.482,-1.087,0.000
-4.605,-3.529,-2.096,-0.871,-5.583,-3.470,-1.432,1.287,0.000
-3.507,-3.800,-1.214,0.893,-4.708,-2.506,0.919,3.924,0.000
-2.145,-2.923,-0.167,2.691,-2.880,0.149,3.916,6.752,0.000
-0.889,-1.173,0.804,4.082,-0.421,3.926,7.475,9.560,0.000
0.001,0.791,1.493,4.782,1.918,7.299,10.856,11.909,0.000
0.434,2.221,1.770,4.693,3.291,8.528,13.026,13.269,0.000
0.618,2.679,1.643,3.965,3.231,6.865,13.247,13.256,0.000
1.092,2.182,1.268,2.985,1.821,3.028,11.316,11.711,0.000
2.486,1.049,0.876,2.196,-0.500,-1.443,7.515,8.742,0.000
5.141,-0.259,0.703,1.875,-3.145,-5.113,2.667,4.941,0.000
8.962,-1.224,0.967,2.054,-5.488,-7.071,-1.865,1.467,0.000
13.555,-1.417,1.808,2.591,-7.039,-6.998,-4.709,-0.449,0.000
18.337,-0.687,3.140,3.260,-7.669,-5.208,-5.255,-0.295,0.000
22.581,0.787,4.603,3.786,-7.661,-2.543,-3.916,1.413,0.000
25.603,2.626,5.710,3.919,-7.502,0.023,-1.679,3.575,0.000
26.989,4.347,6.064,3.490,-7.635,1.814,0.483,5.093,0.000
26.640,5.394,5.433,2.423,-8.351,2.570,1.888,5.153,0.000
24.721,5.326,3.797,0.762,-9.726,2.355,2.237,3.403,0.000
21.765,4.154,1.516,-1.196,-11.477,1.482,1.705,0.277,0.000
18.709,2.458,-0.614,-2.836,-12.912,0.448,0.914,-2.939,0.000
16.565,1.053,-1.717,-3.488,-13.272,-0.247,0.559,-4.769,0.000
15.954,0.505,-1.392,-2.875,-12.275,-0.316,0.905,-4.554,0.000
16.957,0.936,0.080,-1.281,-10.328,0.251,1.592,-2.832,0.000
19.301,2.151,2.053,0.723,-8.180,1.287,1.954,-0.779,0.000
22.569,3.833,3.976,2.681,-6.400,2.570,1.540,0.642,0.000
26.306,5.656,5.603,4.431,-5.148,3.870,0.345,1.080,0.000
30.035,7.318,6.895,5.981,-4.329,4.959,-1.336,0.640,0.000
33.085,8.455,7.733,7.196,-3.948,5.538,-3.173,-0.476,0.000
34.440,8.552,7.734,7.606,-4.312,5.177,-4.941,-2.211,0.000
33.143,7.134,6.457,6.664,-5.807,3.516,-6.500,-4.576,0.000
29.119,4.209,3.883,4.313,-8.335,0.720,-7.641,-7.296,0.000
23.517,0.450,0.647,1.245,-11.047,-2.325,-7.975,-9.607,0.000
18.041,-3.164,-2.306,-1.488,-12.805,-4.504,-7.130,-10.596,0.000
13.977,-5.858,-4.254,-3.111,-12.983,-5.267,-5.196,-9.867,0.000
11.772,-7.279,-4.936,-3.394,-11.830,-4.971,-2.936,-7.831,0.000
11.151,-7.487,-4.514,-2.592,-10.171,-4.510,-1.383,-5.439,0.000
11.251,-6.990,-3.559,-1.367,-8.973,-4.720,-1.204,-3.843,0.000
10.784,-6.706,-2.994,-0.708,-9.113,-6.089,-2.426,-4.232,0.000
8.600,-7.534,-3.674,-1.504,-11.097,-8.681,-4.596,-7.400,0.000
4.559,-9.685,-5.736,-3.877,-14.581,-12.018,-6.986,-12.936,0.000
-0.164,-12.431,-8.362,-6.957,-18.235,-15.090,-8.723,-18.932,0.000
-3.873,-14.631,-10.345,-9.481,-20.475,-16.857,-9.112,-22.993,0.000
-5.583,-15.544,-10.992,-10.734,-20.610,-17.004,-8.135,-23.792,0.000
-5.541,-15.185,-10.508,-10.948,-19.288,-16.218,-6.616,-21.686,0.000
-4.782,-14.078,-9.671,-10.938,-17.885,-15.645,-5.753,-18.127,0.000
-4.417,-12.862,-9.303,-11.486,-17.538,-16.029,-6.464,-14.844,0.000
-5.262,-12.060,-9.993,-13.022,-18.691,-17.328,-9.122,-13.404,0.000
-7.677,-11.965,-11.986,-15.578,-21.154,-18.971,-13.577,-14.744,0.000
-11.378,-12.540,-15.042,-18.762,-24.218,-20.311,-19.062,-18.408,0.000
-15.433,-13.429,-18.441,-21.792,-26.791,-20.867,-24.187,-22.350,0.000
-18.713,-14.193,-21.321,-23.849,-27.842,-20.422,-27.473,-24.092,0.000
-20.442,-14.603,-23.116,-24.544,-27.029,-19.105,-28.124,-22.507,0.000
-20.378,-14.741,-23.695,-24.061,-24.891,-17.363,-26.279,-18.532,0.000
-18.689,-14.852,-23.238,-22.915,-22.407,-15.734,-22.703,-14.233,0.000
-15.892,-15.087,-22.122,-21.639,-20.411,-14.589,-18.497,-11.365,0.000
-12.774,-15.377,-20.840,-20.634,-19.335,-14.049,-14.938,-10.688,0.000
-10.111,-15.536,-19.838,-20.116,-19.226,-14.043,-13.061,-12.041,0.000
-8.299,-15.457,-19.333,-20.059,-19.776,-14.358,-13.006,-14.557,0.000
-7.249,-15.216,-19.259,-20.218,-20.399,-14.671,-13.828,-16.896,0.000
-6.605,-14.993,-19.393,-20.279,-20.492,-14.672,-14.141,-17.832,0.000
-6.059,-14.915,-19.495,-20.050,-19.789,-14.216,-13.079,-17.035,0.000
-5.508,-14.973,-19.374,-19.524,-18.472,-13.369,-10.708,-15.306,0.000
-5.031,-15.059,-18.915,-18.804,-16.921,-12.293,-7.713,-13.913,0.000
-4.806,-15.050,-18.116,-17.971,-15.339,-11.068,-4.900,-13.577,0.000
-5.053,-14.852,-17.077,-17.021,-13.574,-9.613,-2.930,-14.034,0.000
-5.936,-14.440,-15.946,-15.905,-11.301,-7.782,-2.121,-14.441,0.000
-7.418,-13.922,-14.869,-14.651,-8.386,-5.587,-2.187,-14.095,0.000
-9.207,-13.556,-13.981,-13.434,-5.094,-3.315,-2.199,-12.798,0.000
-10.897,-13.640,-13.400,-12.517,-1.956,-1.421,-1.115,-10.809,0.000
-12.130,-14.327,-13.235,-12.160,0.402,-0.355,1.379,-8.725,0.000
-12.660,-15.564,-13.595,-12.587,1.337,-0.508,4.529,-7.370,0.000
-12.376,-17.139,-14.537,-13.896,0.405,-2.081,7.090,-7.446,0.000
-11.402,-18.706,-15.927,-15.848,-2.199,-4.792,8.248,-9.000,0.000
-10.113,-19.803,-17.374,-17.794,-5.505,-7.778,8.033,-11.249,0.000
-8.973,-20.049,-18.425,-18.973,-8.285,-10.015,7.071,-13.088,0.000
-8.332,-19.526,-18.898,-19.003,-9.836,-10.962,6.169,-13.865,0.000
-8.359,-18.913,-19.007,-18.070,-10.286,-10.814,6.076,-13.710,0.000
-9.056,-19.081,-19.174,-16.698,-10.294,-10.210,7.244,-13.268,0.000
-10.242,-20.424,-19.702,-15.425,-10.580,-9.810,9.497,-13.291,0.000
-11.560,-22.560,-20.624,-14.643,-11.675,-10.081,11.952,-14.421,0.000
-12.609,-24.667,-21.768,-14.563,-13.798,-11.215,13.513,-17.006,0.000
-13.083,-26.007,-22.875,-15.194,-16.690,-13.044,13.609,-20.805,0.000
-12.816,-26.169,-23.669,-16.386,-19.589,-15.049,12.469,-24.915,0.000
-11.815,-25.136,-23.980,-17.961,-21.653,-16.644,10.771,-28.264,0.000
-10.404,-23.401,-23.912,-19.827,-22.577,-17.558,9.082,-30.337,0.000
-9.276,-21.959,-23.904,-22.015,-22.826,-17.973,7.589,-31.445,0.000
-9.167,-21.823,-24.463,-24.555,-23.213,-18.292,6.192,-32.289,0.000
-10.305,-23.248,-25.736,-27.202,-24.215,-18.781,4.763,-33.229,0.000
-12.191,-25.440,-27.322,-29.286,-25.647,-19.386,3.324,-33.914,0.000
-13.934,-27.133,-28.557,-30.029,-26.916,-19.842,2.052,-33.604,0.000
-14.735,-27.506,-28.965,-29.104,-27.490,-19.886,1.231,-31.819,0.000
-14.110,-26.580,-28.454,-26.860,-27.137,-19.370,1.217,-28.658,0.000
-11.973,-24.939,-27.242,-24.049,-25.942,-18.308,2.263,-24.663,0.000
-8.843,-23.263,-25.743,-21.469,-24.332,-16.976,4.185,-20.631,0.000
-5.885,-22.065,-24.483,-19.789,-23.044,-15.930,6.235,-17.504,0.000
-4.338,-21.584,-23.911,-19.410,-22.802,-15.768,7.475,-16.036,0.000
-4.615,-21.729,-24.130,-20.235,-23.820,-16.747,7.376,-16.297,0.000
-5.965,-22.115,-24.816,-21.632,-25.624,-18.632,6.054,-17.510,0.000
-7.052,-22.299,-25.432,-22.769,-27.343,-20.843,4.127,-18.514,0.000
-6.867,-22.072,-25.503,-23.044,-28.077,-22.577,2.575,-18.368,0.000
-5.141,-21.571,-24.731,-22.245,-27.047,-22.859,2.663,-16.605,0.000
-2.234,-21.113,-23.053,-20.494,-23.838,-20.916,5.394,-13.275,0.000
1.008,-20.949,-20.800,-18.230,-18.919,-16.897,10.498,-9.137,0.000
3.384,-21.156,-18.740,-16.167,-13.822,-12.138,16.050,-5.693,0.000
3.839,-21.649,-17.686,-14.979,-10.326,-8.374,19.598,-4.468,0.000
2.239,-22.214,-17.862,-14.819,-9.173,-6.517,20.008,-5.808,0.000
-0.370,-22.531,-18.646,-15.142,-9.553,-6.148,18.220,-8.421,0.000
-2.442,-22.301,-19.021,-15.098,-9.868,-6.103,16.263,-10.292,0.000
-2.950,-21.425,-18.294,-14.146,-8.965,-5.458,15.610,-10.125,0.000
-1.819,-20.064,-16.416,-12.331,-6.730,-4.034,16.374,-7.991,0.000
0.362,-18.480,-13.791,-10.087,-3.796,-2.216,17.716,-4.876,0.000
2.768,-16.810,-10.960,-7.937,-0.982,-0.562,18.688,-1.945,0.000
4.597,-14.952,-8.413,-6.320,1.042,0.463,18.734,-0.122,0.000
5.321,-12.677,-6.435,-5.465,1.952,0.654,17.827,0.148,0.000
5.021,-9.833,-4.938,-5.226,1.977,0.249,16.524,-0.811,0.000
4.443,-6.463,-3.449,-5.061,1.901,-0.048,15.895,-1.898,0.000
4.515,-2.758,-1.423,-4.342,2.601,0.534,16.980,-1.841,0.000
5.603,0.978,1.267,-2.824,4.381,2.229,19.955,-0.092,0.000
7.204,4.336,4.114,-0.839,6.703,4.488,23.827,2.835,0.000
8.381,6.904,6.329,1.002,8.632,6.406,27.102,5.844,0.000
8.480,8.383,7.400,2.267,9.535,7.374,28.784,7.966,0.000
7.466,8.601,7.337,2.918,9.390,7.368,28.795,8.684,0.000
5.785,7.583,6.559,3.215,8.617,6.766,27.675,7.945,0.000
4.152,5.806,5.753,3.548,7.792,6.018,26.100,6.187,0.000
3.417,4.309,5.779,4.327,7.476,5.470,24.599,4.270,0.000
4.235,4.206,7.315,5.822,8.021,5.290,23.484,3.104,0.000
6.550,5.866,10.257,7.901,9.290,5.444,22.882,3.145,0.000
9.420,8.578,13.495,9.940,10.582,5.732,22.830,4.233,0.000
11.580,11.109,15.570,11.181,11.034,5.923,23.286,5.826,0.000
12.273,12.564,15.710,11.282,10.240,5.923,24.007,7.295,0.000
11.598,12.794,14.261,10.550,8.506,5.842,24.482,8.071,0.000
10.267,12.248,12.290,9.685,6.593,5.927,24.163,7.848,0.000
9.283,11.738,11.003,9.429,5.369,6.501,22.903,6.955,0.000
9.755,12.268,11.445,10.391,5.641,7.929,21.127,6.468,0.000
12.444,14.562,14.150,12.850,7.835,10.427,19.523,7.578,0.000
16.945,18.285,18.509,16.378,11.373,13.656,18.537,10.490,0.000
21.391,21.745,22.571,19.708,14.443,16.533,18.142,13.964,0.000
23.469,22.848,24.076,21.383,14.956,17.774,17.955,16.141,0.000
22.052,20.664,22.100,20.785,12.134,16.779,17.455,15.934,0.000
17.863,16.068,17.712,18.540,7.155,13.992,16.103,13.640,0.000
12.708,10.945,13.042,15.934,2.252,10.477,13.573,10.447,0.000
8.354,6.988,9.863,14.031,-0.672,7.316,10.151,7.647,0.000
5.971,5.131,8.938,13.254,-0.669,5.321,6.880,6.221,0.000
5.982,5.533,10.128,13.489,2.279,4.909,5.002,6.667,0.000
7.894,7.630,12.655,14.321,7.288,5.953,5.067,8.855,0.000
10.366,10.297,15.353,15.225,12.724,7.806,6.583,12.069,0.000
11.911,12.365,17.139,15.753,16.904,9.651,8.481,15.387,0.000
11.838,13.242,17.548,15.687,18.954,10.906,9.834,18.049,0.000
10.588,13.096,16.860,15.044,19.074,11.357,10.189,19.556,0.000
9.188,12.501,15.728,13.959,18.065,11.070,9.493,19.678,0.000
8.423,11.929,14.680,12.575,16.712,10.284,7.898,18.527,0.000
8.448,11.513,13.904,10.996,15.482,9.344,5.588,16.546,0.000
8.965,11.191,13.345,9.324,14.546,8.583,2.729,14.346,0.000
9.583,11.033,12.951,7.772,13.960,8.233,-0.418,12.573,0.000
10.050,11.434,12.818,6.729,13.811,8.406,-3.401,11.876,0.000
10.284,12.858,13.095,6.577,14.179,9.085,-5.704,12.688,0.000
10.317,15.258,13.738,7.333,14.939,10.041,-6.978,14.751,0.000
10.217,17.802,14.373,8.497,15.646,10.789,-7.118,16.939,0.000
10.016,19.337,14.495,9.347,15.736,10.787,-6.223,17.831,0.000
9.652,19.176,13.812,9.397,14.862,9.730,-4.596,16.611,0.000
8.955,17.448,12.406,8.601,13.043,7.676,-2.709,13.429,0.000
7.773,14.844,10.634,7.265,10.584,4.970,-1.015,9.088,0.000
6.217,12.257,9.009,5.940,8.025,2.249,0.321,4.632,0.000
4.759,10.587,8.134,5.354,6.094,0.441,1.501,1.128,0.000
3.975,10.445,8.472,6.113,5.419,0.364,2.884,-0.661,0.000
4.095,11.697,9.940,8.195,6.037,2.033,4.620,-0.784,0.000
4.811,13.350,11.776,10.775,7.224,4.386,6.480,-0.216,0.000
5.499,14.145,12.953,12.688,7.933,5.918,7.985,-0.242,0.000
5.544,13.477,12.820,13.121,7.457,5.655,8.610,-1.520,0.000
4.485,11.760,11.351,11.889,5.710,3.559,7.875,-3.694,0.000
2.114,9.935,8.938,9.286,3.035,0.251,5.506,-5.857,0.000
-1.341,8.653,6.090,5.901,-0.064,-3.400,1.787,-7.316,0.000
-5.170,7.885,3.266,2.495,-3.089,-6.513,-2.322,-7.967,0.000
-8.509,7.142,0.788,-0.245,-5.666,-8.439,-5.643,-8.117,0.000
-10.772,5.951,-1.196,-1.974,-7.630,-9.023,-7.471,-8.117,0.000
-11.796,4.126,-2.653,-2.734,-8.995,-8.642,-7.834,-8.129,0.000
-11.703,1.823,-3.580,-2.775,-9.856,-7.905,-7.255,-8.138,0.000
-10.732,-0.390,-3.901,-2.345,-10.293,-7.318,-6.444,-8.106,0.000
-9.121,-1.540,-3.419,-1.582,-10.322,-7.151,-6.123,-8.081,0.000
-7.082,-0.698,-1.941,-0.524,-9.903,-7.414,-6.816,-8.150,0.000
-4.905,2.253,0.439,0.813,-8.987,-7.813,-8.577,-8.294,0.000
-3.034,6.329,3.218,2.378,-7.527,-7.749,-10.919,-8.294,0.000
-1.934,10.011,5.705,4.071,-5.528,-6.604,-13.102,-7.841,0.000
-1.817,12.056,7.339,5.705,-3.170,-4.232,-14.459,-6.744,0.000
-2.544,11.830,7.812,6.990,-0.862,-1.145,-14.521,-5.030,0.000
-3.759,9.342,7.096,7.657,0.924,1.802,-13.094,-2.913,0.000
-5.048,5.411,5.557,7.672,1.924,3.864,-10.467,-0.774,0.000
-6.012,1.661,3.972,7.326,2.184,4.598,-7.468,0.845,0.000
-6.352,-0.199,3.188,7.052,1.964,3.911,-5.087,1.466,0.000
-5.975,0.545,3.626,7.158,1.626,2.196,-3.960,1.022,0.000
